Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/36435317,I am glad it helped. Feel free to accept as correct answer :),36435317,0,3640161,358,2,2014-05-17 07:52:43,5
http://stackoverflow.com/posts/comments/36434960,"I ready solve it, thanke you!!!!",36434960,0,3646910,6,2,2014-05-17 07:26:38,5
http://stackoverflow.com/posts/comments/36434893,"Glad, it helped :) Can you please accept my answer?",36434893,0,2702504,6079,2,2014-05-17 07:21:21,5
http://stackoverflow.com/posts/comments/36434889,thanks iTech thanks for your valuable time,36434889,0,954710,1,1,2014-05-17 07:20:57,5
http://stackoverflow.com/posts/comments/36434640,This should be the accepted answer,36434640,0,2085469,99,2,2014-05-17 07:04:06,5
http://stackoverflow.com/posts/comments/36434457,thanks your answer was the best..,36434457,0,2238960,170,2,2014-05-17 06:48:08,5
http://stackoverflow.com/posts/comments/36434396,"Oh, Edric, big thank you! I almost solved my problem. Please read the answer below, can you help?",36434396,0,3471704,3,2,2014-05-17 06:43:22,5
http://stackoverflow.com/posts/comments/36434331,thanks man. marked as answer :),36434331,0,3595069,13,2,2014-05-17 06:38:48,5
http://stackoverflow.com/posts/comments/36434300,@J.F.Sebastian..that helped..thank you,36434300,0,2742946,1,2,2014-05-17 06:35:44,5
http://stackoverflow.com/posts/comments/36434155,If you think that I have helped you in any way. Then please show some love by accepting the answer.,36434155,0,2815787,252,2,2014-05-17 06:24:02,5
http://stackoverflow.com/posts/comments/36434111,It Works.... thanks to you,36434111,0,3397720,5,2,2014-05-17 06:19:52,5
http://stackoverflow.com/posts/comments/36434086,"Your help has been educational, thank you very much ^^",36434086,0,2053687,5,1,2014-05-17 06:17:51,5
http://stackoverflow.com/posts/comments/36433990,Does that work for you ? If yes then please accept the answer :),36433990,0,1785412,2657,2,2014-05-17 06:09:23,5
http://stackoverflow.com/posts/comments/36433968,This question is about Excel only.....,36433968,0,3640859,3,1,2014-05-17 06:07:35,5
http://stackoverflow.com/posts/comments/36433905,Why wont most users mark answers as answered once they have gotten their problem fixed.,36433905,0,2898399,273,2,2014-05-17 06:02:55,5
http://stackoverflow.com/posts/comments/36433835,"Stephen thanks for explaining, i have got the solution from zlatin. Thanks for your time!",36433835,0,3643082,4,1,2014-05-17 05:59:10,5
http://stackoverflow.com/posts/comments/36433821,"Yes it works, thanks alot, i am a newbie so thanks for taking your time to explain to me :)",36433821,0,3643082,4,2,2014-05-17 05:58:26,5
http://stackoverflow.com/posts/comments/36433789,thank you now its perfect!,36433789,0,3634657,23,2,2014-05-17 05:56:47,5
http://stackoverflow.com/posts/comments/36433727,thank you Fluffeh .....for giving me this knowledge,36433727,0,2594135,36,1,2014-05-17 05:53:24,5
http://stackoverflow.com/posts/comments/36433707,hmm okay man thanks.. can you post something on wall? in java?,36433707,0,2722799,963,1,2014-05-17 05:52:38,5
http://stackoverflow.com/posts/comments/36433686,thank you so much.,36433686,0,2951835,64,2,2014-05-17 05:51:20,5
http://stackoverflow.com/posts/comments/36433617,"I have no words, Thank You thank you..for a moment you were a god to me..",36433617,0,2931946,20,1,2014-05-17 05:46:14,5
http://stackoverflow.com/posts/comments/36433598,Dont forget to accept my answer if it helped!,36433598,0,2346461,2703,1,2014-05-17 05:45:22,5
http://stackoverflow.com/posts/comments/36433577,@Carl can you please accept my answer :),36433577,0,2346461,2703,2,2014-05-17 05:44:39,5
http://stackoverflow.com/posts/comments/36433569,"thanks! You saved my time, I faced the same issue, and your solution is very much correct.",36433569,0,301549,3160,2,2014-05-17 05:43:59,5
http://stackoverflow.com/posts/comments/36433513,"bingo, thank you for your support Dave",36433513,0,1816260,67,2,2014-05-17 05:41:07,5
http://stackoverflow.com/posts/comments/36433507,How about accepting the answer then?,36433507,0,41942,19327,2,2014-05-17 05:40:34,5
http://stackoverflow.com/posts/comments/36433498,Ok thank you very much for trying to help. I will start coding again. I have learnt my lesson,36433498,0,3094264,3,1,2014-05-17 05:39:33,5
http://stackoverflow.com/posts/comments/36433494,thanks let me try this if it works your 2nd part :),36433494,0,1470999,1366,2,2014-05-17 05:39:21,5
http://stackoverflow.com/posts/comments/36433389,You should probably mark this as the accepted answer then.,36433389,0,3613537,133,2,2014-05-17 05:31:06,5
http://stackoverflow.com/posts/comments/36433364,thank you @bergi,36433364,0,1210448,138,2,2014-05-17 05:28:46,5
http://stackoverflow.com/posts/comments/36433220,"Thanks a lot, thank you very much",36433220,0,2790383,3,2,2014-05-17 05:16:03,5
http://stackoverflow.com/posts/comments/36433197,Please see accepted answer. Thanks for helping!,36433197,0,2671035,157,2,2014-05-17 05:14:07,5
http://stackoverflow.com/posts/comments/36433190,Please see accepted answer. Thanks for helping!,36433190,0,2671035,157,2,2014-05-17 05:13:22,5
http://stackoverflow.com/posts/comments/36433145,It is acceptable but showing other objects other that user tables. thank you anyway.,36433145,0,2304321,198,2,2014-05-17 05:09:04,5
http://stackoverflow.com/posts/comments/36433097,"I got the case, thank you!",36433097,0,1393214,39,2,2014-05-17 05:03:14,5
http://stackoverflow.com/posts/comments/36433090,That did it! I didn't know that function existed! thank you kind sir and or madam.,36433090,0,3462020,24,2,2014-05-17 05:02:41,5
http://stackoverflow.com/posts/comments/36432962,sure wc..np.....,36432962,0,2177755,1085,1,2014-05-17 04:52:36,5
http://stackoverflow.com/posts/comments/36432959,"@susheel, thank you. I will update it and let you know soon.",36432959,0,3234665,199,1,2014-05-17 04:52:20,5
http://stackoverflow.com/posts/comments/36432863,"yea he was correct, but thank you too chris for taking your time to help",36432863,0,3646746,6,1,2014-05-17 04:43:32,5
http://stackoverflow.com/posts/comments/36432819,"thank you so much, this helped explain it perfectly!",36432819,0,3635296,18,2,2014-05-17 04:40:03,5
http://stackoverflow.com/posts/comments/36432659,..................,36432659,0,3580294,1985,1,2014-05-17 04:21:33,5
http://stackoverflow.com/posts/comments/36432635,thank you . will look into those links.,36432635,0,3069084,317,2,2014-05-17 04:16:44,5
http://stackoverflow.com/posts/comments/36432621,"No worries @pcapelo, thanks. Glad we were able to get your problem solved :)",36432621,0,2253331,1806,2,2014-05-17 04:15:08,5
http://stackoverflow.com/posts/comments/36432585,thank you. That's great!,36432585,0,3645071,6,2,2014-05-17 04:11:28,5
http://stackoverflow.com/posts/comments/36432581,thank you for your support but i want to use jQuery and your ex doesnt look like Menu Matic.,36432581,0,3645071,6,2,2014-05-17 04:11:09,5
http://stackoverflow.com/posts/comments/36432500,@vsevik - thank you.,36432500,0,264970,1850,2,2014-05-17 04:03:13,5
http://stackoverflow.com/posts/comments/36432467,@jonathna  i get it now. thank you :),36432467,0,3525853,10,2,2014-05-17 03:59:50,5
http://stackoverflow.com/posts/comments/36432301,then it should no longer be the accepted answer but it doenst let me delete it,36432301,0,2213940,4321,2,2014-05-17 03:38:54,5
http://stackoverflow.com/posts/comments/36432153,"Got side-tracked but yes your example got me to my finished solution, thank you ;)",36432153,0,188750,1365,2,2014-05-17 03:22:47,5
http://stackoverflow.com/posts/comments/36432053,"This is perfect, thank you!",36432053,0,1333572,134,1,2014-05-17 03:10:48,5
http://stackoverflow.com/posts/comments/36432014,"@CedricSimon thank you, however I need to implement those buttons on the website.",36432014,0,1219910,5,1,2014-05-17 03:06:18,5
http://stackoverflow.com/posts/comments/36431981,"This does exactly what I was looking for, and with much simpler code. I cannot thank you enough",36431981,0,3645626,8,2,2014-05-17 03:01:45,5
http://stackoverflow.com/posts/comments/36431869,"thank you again I will defenitely search into that, I still learning. Thanks again",36431869,0,1282234,32,2,2014-05-17 02:48:27,5
http://stackoverflow.com/posts/comments/36431849,thank you dear Micheal :),36431849,0,3589131,16,2,2014-05-17 02:45:23,5
http://stackoverflow.com/posts/comments/36431815,"thank you, how silly of me. I got it to work with detecting and recognizing coins! =)",36431815,0,2926729,62,2,2014-05-17 02:40:31,5
http://stackoverflow.com/posts/comments/36431789,ya it is valid ......,36431789,0,2545270,676,1,2014-05-17 02:37:10,5
http://stackoverflow.com/posts/comments/36431548,thank you! works perfectly.,36431548,0,1190953,56,2,2014-05-17 02:01:22,5
http://stackoverflow.com/posts/comments/36431532,thanks and please vote for the question if you think the question is genuine. thanks.,36431532,0,1960667,1038,2,2014-05-17 01:59:35,5
http://stackoverflow.com/posts/comments/36431416,thank you for input. id prefer not to use GET for this.,36431416,0,2120400,7,2,2014-05-17 01:45:50,5
http://stackoverflow.com/posts/comments/36431411,thank you for you answer in my case I am using JQuery,36431411,0,3646489,1,2,2014-05-17 01:45:21,5
http://stackoverflow.com/posts/comments/36431405,thank you was syntax error on my part. fixed it but didnt solve delete problem.,36431405,0,2120400,7,2,2014-05-17 01:44:36,5
http://stackoverflow.com/posts/comments/36431393,thank you that worked.,36431393,0,2120400,7,2,2014-05-17 01:43:25,5
http://stackoverflow.com/posts/comments/36431108,"Amazing, it saves my 10% total time of debugging, everybody should know it, thank you.",36431108,0,2710304,103,2,2014-05-17 01:06:53,5
http://stackoverflow.com/posts/comments/36431086,@Agargara Feel free to mark this as the accepted answer if it resolves your question.,36431086,0,1733163,10719,2,2014-05-17 01:04:36,5
http://stackoverflow.com/posts/comments/36430900,"@Reeno thank you so much , that was useful for me",36430900,0,3607551,52,2,2014-05-17 00:42:33,5
http://stackoverflow.com/posts/comments/36430863,As the author of pydub I can verify that this ought to be the accepted answer :),36430863,0,2908,12220,2,2014-05-17 00:37:30,5
http://stackoverflow.com/posts/comments/36430857,okay thank you!,36430857,0,3641208,11,2,2014-05-17 00:37:07,5
http://stackoverflow.com/posts/comments/36430800,"Finally, i succeeded in working as i expected. thanks for your help.",36430800,0,3060904,4,2,2014-05-17 00:31:26,5
http://stackoverflow.com/posts/comments/36430750,You should accept a_horse_with_no_name's answer if it answers your question.,36430750,0,173497,1721,1,2014-05-17 00:27:09,5
http://stackoverflow.com/posts/comments/36430642,"This does not resolve the question, should not be marked as accepted",36430642,0,1114732,923,2,2014-05-17 00:18:08,5
http://stackoverflow.com/posts/comments/36430613,@Barmar - okay thank you I did not know!,36430613,0,2763428,27,1,2014-05-17 00:16:01,5
http://stackoverflow.com/posts/comments/36430558,"@brk0_0, could you please accept the answer?",36430558,0,2539623,547,2,2014-05-17 00:10:36,5
http://stackoverflow.com/posts/comments/36430393,fixed..........,36430393,0,826671,218,1,2014-05-16 23:57:52,5
http://stackoverflow.com/posts/comments/36430352,is it possible to have some more idiomatic way of doing that? anyway thanks for your quick answer.,36430352,0,2434479,107,2,2014-05-16 23:55:12,5
http://stackoverflow.com/posts/comments/36430329,thanks @Filip Skakun and for your advice really thankful to u.,36430329,0,3355043,11,2,2014-05-16 23:53:27,5
http://stackoverflow.com/posts/comments/36430070,"Brilliant, thanks. This is a very subtle difference from the page you linked, works a charm.",36430070,0,1097977,354,2,2014-05-16 23:35:24,5
http://stackoverflow.com/posts/comments/36429823,"Edited text to make this (subtle) point, thank you for catching my sloppiness.",36429823,0,380231,19212,2,2014-05-16 23:18:49,5
http://stackoverflow.com/posts/comments/36429673,oh now I understand ok :D thank you again!,36429673,0,2659716,908,2,2014-05-16 23:08:28,5
http://stackoverflow.com/posts/comments/36429610,"Rob, thank you for idea, I think UIWindow hierarchy + <UIAppearance> is good kick to start.",36429610,0,1891772,2590,2,2014-05-16 23:03:56,5
http://stackoverflow.com/posts/comments/36429538,Please mark this question as answered so we don't look again and Denis gets credit :-),36429538,0,200253,8790,1,2014-05-16 22:59:23,5
http://stackoverflow.com/posts/comments/36429537,You should accept an answer if one of them satisfies you.,36429537,0,2665591,555,1,2014-05-16 22:59:15,5
http://stackoverflow.com/posts/comments/36429523,ok. thank you .,36429523,0,1418888,1,2,2014-05-16 22:58:37,5
http://stackoverflow.com/posts/comments/36429229,Thanks.........,36429229,0,3614428,6,1,2014-05-16 22:41:40,5
http://stackoverflow.com/posts/comments/36429215,"That's very cool, thank you!",36429215,0,3389410,10,2,2014-05-16 22:41:01,5
http://stackoverflow.com/posts/comments/36429088,"Great, thanks so much! I have marked your solution as the answer. :)",36429088,0,3403328,33,1,2014-05-16 22:32:42,5
http://stackoverflow.com/posts/comments/36429074,Please select Jonathan Lin as accepted answer.,36429074,0,227545,913,1,2014-05-16 22:31:47,5
http://stackoverflow.com/posts/comments/36428901,"Omg, thanks, you totally saved me.
I will go get my eyes fixed...
Thank you so much!",36428901,0,3645860,3,2,2014-05-16 22:22:53,5
http://stackoverflow.com/posts/comments/36428750,This should be the accepted answer. Works great.,36428750,0,1795356,198,2,2014-05-16 22:15:20,5
http://stackoverflow.com/posts/comments/36428672,"Exactly what I'm looking for, thank you.",36428672,0,1394392,88,2,2014-05-16 22:11:35,5
http://stackoverflow.com/posts/comments/36428668,"If the answer was helpful, you can mark is as accepted, no matter what your reputation!",36428668,0,1583239,1803,2,2014-05-16 22:11:14,5
http://stackoverflow.com/posts/comments/36428495,"thank you, I've updated the code",36428495,0,3624831,11,1,2014-05-16 22:04:30,5
http://stackoverflow.com/posts/comments/36428371,I tried to use an higher waitKey time but it still crash ... thank you for your proposition sir !,36428371,0,3579289,6,1,2014-05-16 21:59:05,5
http://stackoverflow.com/posts/comments/36428022,You are welcome. Go ahead and mark as answered if your issue is resolved.,36428022,0,3166846,1766,2,2014-05-16 21:43:02,5
http://stackoverflow.com/posts/comments/36427968,"if I use this code with the regex in d_w_ answer, I get what I need! Can I mark both as answers?",36427968,0,2440720,13,2,2014-05-16 21:40:52,5
http://stackoverflow.com/posts/comments/36427874,@user3638196 ok then mark my answer as accepted,36427874,0,508803,259,2,2014-05-16 21:37:16,5
http://stackoverflow.com/posts/comments/36427866,thank you very much,36427866,0,3626062,10,2,2014-05-16 21:36:55,5
http://stackoverflow.com/posts/comments/36427648,"works like a charm, thank you very much.",36427648,0,1560367,25,2,2014-05-16 21:26:41,5
http://stackoverflow.com/posts/comments/36427497,`78.46%` :) ......,36427497,0,932418,49874,1,2014-05-16 21:20:08,5
