Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,Flag Type
"36452843","It works but then I get a huge gap under the glyphicon and number 3.","36452843","0","3646721","8","2","2014-05-18 02:53:31","1"
"36452842","@HovercraftFullOfEels Thanks, I worked hard on that animation ;)","36452842","0","992484","128854","1","2014-05-18 02:53:29","1"
"36452841","See `pryr::ast()` to draw the tree automatically","36452841","0","16632","32584","2","2014-05-18 02:53:21","1"
"36452840","I'm not sure you can chain these. My tests seem to suggest that if you can't","36452840","0","1890567","11208","1","2014-05-18 02:53:07","1"
"36452834","htmltopdf in CF11 in a 100x improvement over the old version","36452834","0","1065868","8140","2","2014-05-18 02:52:20","1"
"36452832","Output of `echo $PATH` ? What OS/X version are you on? What's the output of `echo $SHELL`?","36452832","0","398670","62479","1","2014-05-18 02:52:15","1"
"36452830","Basically if there are strings in the list of the same length only one of them should be printed.","36452830","0","3375390","14","1","2014-05-18 02:52:04","1"
"36452829","Ah, I see. In that case, wouldn't a way to traverse the AST be more helpful than just printing it?","36452829","0","3580294","1985","1","2014-05-18 02:52:04","1"
"36452826","Create is working fine","36452826","0","3623456","5","1","2014-05-18 02:51:37","1"
"36452824","`structname['thefullurlthatIcantcopypaste']['id']`","36452824","0","1065868","8140","1","2014-05-18 02:51:24","1"
"36452818","@mscdex They are good, and easy to use, I just want to know some ways without them.","36452818","0","1123762","124","1","2014-05-18 02:50:48","1"
"36452814","Your question is unclear. What criteria determines what should be excluded from the list?","36452814","0","781754","7167","1","2014-05-18 02:50:24","1"
"36452813","Please read the Help Center.","36452813","0","438154","66289","1","2014-05-18 02:50:10","1"
"36452811","You're welcome.","36452811","0","1415724","14638","1","2014-05-18 02:50:03","1"
"36452810","Chrome has a plugin for angular and scopes take a look at it.","36452810","0","1959948","3942","2","2014-05-18 02:50:02","1"
"36452809","the program fails to insert?","36452809","0","2603057","976","1","2014-05-18 02:49:56","1"
"36452796","Why do we have to access `ngRoute` in that way?","36452796","0","968801","1044","2","2014-05-18 02:48:26","1"
"36452795","Interesting solution.","36452795","0","1490931","1998","2","2014-05-18 02:47:59","1"
"36452794","Can I do something like this? --> a.map(&2.method(:**))","36452794","0","805613","86","2","2014-05-18 02:47:57","1"
"36452793","Hi Craig, what should I be looking for in my migration files?","36452793","0","2860931","161","1","2014-05-18 02:47:55","1"
"36452789","Does anyone know how to solve this? @Placeholders_in_use","36452789","0","2562304","24","1","2014-05-18 02:47:29","1"
"36452785","If you want to copy the pointed-to object, the standard way is via a virtual `clone()` method.","36452785","0","775806","27227","1","2014-05-18 02:46:54","1"
"36452784","It works when I run it.","36452784","0","3574964","17","1","2014-05-18 02:46:48","1"
"36452783","Are you running a binary you compiled yourself or the one you installed through apt-get?","36452783","0","1890567","11208","1","2014-05-18 02:46:44","1"
"36452782","Works great for my application too, thanks!","36452782","0","575047","1725","2","2014-05-18 02:46:44","1"
"36452778","Added it above. Thanks for the quick reply.","36452778","0","2386647","23","1","2014-05-18 02:46:04","1"
"36452773","Did you mean to chance it to a canvas?","36452773","0","725709","1567","2","2014-05-18 02:45:24","1"
"36452770","No, this doesn't seem to work.","36452770","0","2443815","89","2","2014-05-18 02:44:46","1"
"36452768","If you run `/Applications/Postgres.app/Contents/Versions/9.3/bin/psql` what happens?","36452768","0","398670","62479","1","2014-05-18 02:44:31","1"
"36452763","FYI, you'll get more responses if you post your code in JS","36452763","0","1216976","11575","1","2014-05-18 02:44:03","1"
"36452755","Suggest making an array and doing a periodic ajax post using JSON to your controller.","36452755","0","511438","8077","1","2014-05-18 02:42:32","1"
"36452744","and what have you tried so far?","36452744","0","919710","782","1","2014-05-18 02:41:15","1"
"36452742","Yeah, that is fine.","36452742","0","2871213","8","1","2014-05-18 02:41:03","1"
"36452733","Cheers minitech","36452733","0","3059511","69","1","2014-05-18 02:39:56","1"
"36452730","Have you seen [this](http://www.eclipse.org/jdt/ui/astview/)?","36452730","0","3580294","1985","1","2014-05-18 02:39:29","1"
"36452729","What's the problem?","36452729","0","438154","66289","1","2014-05-18 02:39:25","1"
"36452724","Yep, that's not the helpful `toString()`...","36452724","0","3580294","1985","1","2014-05-18 02:38:44","1"
"36452722","@InquilineKea: Sounds good.  Give me a moment to work it out","36452722","0","3250829","1492","2","2014-05-18 02:38:41","1"
"36452720","@Mazzy -- no worries, glad I could help.","36452720","0","1073631","24328","2","2014-05-18 02:38:34","1"
"36452718","@JonathanLeffler you're missing the parenthesis in sizeof.","36452718","0","545657","436","2","2014-05-18 02:38:30","1"
"36452714","@JustinJasmann I havent imported anything, I was just trying my Flask web app. :/","36452714","0","3620512","12","1","2014-05-18 02:38:17","1"
"36452709","That's it! Thanks a million, will accept in 10 min!","36452709","0","2929954","403","2","2014-05-18 02:37:51","1"
"36452703","This is what toString() printed: org.eclipse.jdt.core.dom.AST@2f7300c2","36452703","0","1468768","13","1","2014-05-18 02:36:55","1"
"36452701","Upvoting this cool trick! :) Did you invent it, or did you come across it somewhere?","36452701","0","1078583","3524","2","2014-05-18 02:36:39","1"
"36452700","use and follow the numpy doc format.","36452700","0","380231","19212","1","2014-05-18 02:36:37","1"
"36452696","This website is no longer accessible.","36452696","0","358116","101","2","2014-05-18 02:36:18","1"
"36452688","What game engine is this, gideros? regardless, you should add a tag for library.","36452688","0","869951","6416","1","2014-05-18 02:35:37","1"
"36452687","You are going to have to provide more context for this.","36452687","0","380231","19212","1","2014-05-18 02:35:30","1"
"36452686","So its clear, this is going in my custom control onload, or in the canvas onload?","36452686","0","725709","1567","2","2014-05-18 02:35:23","1"
"36452684","Sounds like this question, which might be helpful:  http://stackoverflow.com/q/11041420/3063706","36452684","0","3063706","596","1","2014-05-18 02:35:13","1"
"36452679","Let's see your code. Are you sure you imported the _class_ and not just the module?","36452679","0","975066","1726","1","2014-05-18 02:34:13","1"
"36452678","I've never used browserify, but it doesn't look like you have required the angular-route anywhere.","36452678","0","425911","1035","1","2014-05-18 02:34:11","1"
"36452676","@FabKremer, I don't get it either. Not sure I'd bother with a table for one row, config file?","36452676","0","968969","14801","1","2014-05-18 02:33:11","1"
"36452675","Found something here http://msdn.microsoft.com/en-us/library/ff660936(v=pandp.20).aspx","36452675","0","942855","2557","2","2014-05-18 02:33:07","1"
"36452672","You should be more specific while posting your question!!","36452672","0","1544977","433","1","2014-05-18 02:33:04","1"
"36452670","Did you happen to name one of your files `aliases.py`?","36452670","0","2357112","30275","1","2014-05-18 02:32:58","1"
"36452657","Which video? How is it displayed? RTFM of the API you're using.","36452657","0","1048572","88279","1","2014-05-18 02:31:18","1"
"36452655","Try `datetime` when defining you entity and let me know!","36452655","0","2269738","459","1","2014-05-18 02:31:08","1"
"36452652","Possible, agreed. Suspicious, though.","36452652","0","939860","98683","2","2014-05-18 02:30:28","1"
"36452651","Okay sure. My files are here: http://www.atmos.uw.edu/~akchen0/CERES_Project/","36452651","0","565046","364","2","2014-05-18 02:30:27","1"
"36452648","you're welcome!","36452648","0","3482959","96","1","2014-05-18 02:30:18","1"
"36452644","updated my answer","36452644","0","3587715","168","2","2014-05-18 02:29:47","1"
"36452643","The alternate XSLT you posted worked perfectly. It results in clean HTML. Great. Thanks","36452643","0","1046314","232","2","2014-05-18 02:29:41","1"
"36452638","why not post a complete and minimal example?","36452638","0","464581","54655","1","2014-05-18 02:29:35","1"
"36452631","This is for MVC.","36452631","0","57986","22975","2","2014-05-18 02:29:06","1"
"36452613","will do, yeah i'll put in constructor, good thinking","36452613","0","3427042","79","2","2014-05-18 02:27:34","1"
"36452610","i actually spoke nice 2u ... or isn't respect as important as punctuation and capitalization?","36452610","0","2030809","98","1","2014-05-18 02:27:33","1"
"36452601","Does `toString()` print the typical unhelpful `className + ""@"" + hexDigits""?","36452601","0","3580294","1985","1","2014-05-18 02:27:01","1"
"36452595","Are you sure it's JSON? Can you post it here?","36452595","0","670396","36160","1","2014-05-18 02:26:53","1"
"36452590","It even works fine, after hanging once. Please help !","36452590","0","3648827","1","1","2014-05-18 02:26:29","1"
"36452588","@user3427042: please see edits regarding your ImageIcons.","36452588","0","522444","141876","2","2014-05-18 02:26:23","1"
"36452587","`USRNMElbl.Text = Session[""UsrNme""]`","36452587","0","1680395","227","1","2014-05-18 02:26:21","1"
"36452585","i cant yet, lol :D.","36452585","0","3398565","10","2","2014-05-18 02:26:13","1"
"36452581","so u actually spent time to change my post :| geez ... nevermind ... u  can delete it","36452581","0","2030809","98","1","2014-05-18 02:25:49","1"
"36452577","The OP is asking question about Git itself. So don't introduce a new tool would probably be better.","36452577","0","1108071","486","2","2014-05-18 02:25:27","1"
"36452576","@Ashish I have move but how I can mention the session in the label ??","36452576","0","3636729","1","1","2014-05-18 02:25:24","1"
"36452572","@user3403795 It works fine take a look at http://coliru.stacked-crooked.com/a/be86d6b801c4958c","36452572","0","2352671","1883","2","2014-05-18 02:24:21","1"
"36452570","What programming language?  What have you tried?","36452570","0","3484640","230","1","2014-05-18 02:24:10","1"
"36452567","What you try to do is violating a sites TOS.","36452567","0","365265","1582","1","2014-05-18 02:24:03","1"
"36452564","Casing e.g ""My Title"" != ""My title"" ?","36452564","0","968969","14801","1","2014-05-18 02:23:53","1"
"36452561","You can return a promise or organize your code around callbacks. Check the linked question.","36452561","0","670396","36160","1","2014-05-18 02:23:27","1"
"36452554","Did you mean to say you are using ASHX to generate PDF files...?","36452554","0","292060","855","2","2014-05-18 02:22:50","1"
"36452552","Do you have `lunarButton` as an instance variable of the class?","36452552","0","1757964","1108","1","2014-05-18 02:22:33","1"
"36452551","Is there anyway I can?","36452551","0","3150101","5","1","2014-05-18 02:22:32","1"
"36452548","Is it supposed to be a GET? POST makes more sense.","36452548","0","2642809","2020","1","2014-05-18 02:22:02","1"
"36452535","Yeah, I agree with you. Eventually, down the road it may cause a problem somewhere or another.","36452535","0","3428587","32","1","2014-05-18 02:20:09","1"
"36452523","Fair point, can't remember why I started it at 1, answer re-jigged :)","36452523","0","2777005","1730","2","2014-05-18 02:19:11","1"
"36452518","The `transform` *does* shrink it: `s0.1` reduces it to 10% of its original size.","36452518","0","760389","2255","2","2014-05-18 02:18:46","1"
"36452511","Is the second file question.php?","36452511","0","2278963","431","1","2014-05-18 02:18:24","1"
"36452507","I figured it out: http://stackoverflow.com/a/23717919/1438339","36452507","0","1438339","4210","1","2014-05-18 02:18:00","1"
